date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group
20090720,4.0,4.7,191.0,22.5,17.3,12.1,1.6,101450.0,,95
20090721,8.0,0.1,84.0,23.2,18.2,13.8,0.6,100690.0,,96
20090722,5.0,4.4,185.0,22.8,19.0,14.7,0.0,100260.0,,96
20090723,6.0,4.5,186.0,20.4,18.4,14.0,6.8,100380.0,,96
20090724,4.0,5.9,208.0,24.6,17.0,13.5,7.8,101080.0,,96
20090725,2.0,9.6,260.0,22.2,18.5,12.3,0.0,102100.0,,97
20090726,5.0,0.5,99.0,22.4,17.8,13.4,4.6,101740.0,,97
20090727,6.0,5.8,205.0,22.1,17.7,13.0,0.8,101210.0,,97
20090728,5.0,5.8,204.0,21.0,17.2,12.3,1.4,101730.0,,97
20090729,8.0,0.6,101.0,20.7,18.1,15.1,2.8,101240.0,,97
20090730,3.0,8.8,245.0,22.5,16.3,11.8,2.2,101870.0,,97
20090731,7.0,6.7,215.0,20.6,17.2,11.9,0.0,102020.0,,97
20090801,8.0,0.0,72.0,22.2,18.1,15.5,1.0,100910.0,,98
20090802,4.0,7.9,230.0,23.3,16.7,11.2,0.0,101230.0,,98
20090803,5.0,7.3,221.0,23.3,17.6,11.9,0.4,101540.0,,98
20090804,8.0,0.0,71.0,27.9,19.7,16.1,0.0,101610.0,,98
20090805,7.0,2.5,142.0,24.9,22.6,17.3,12.0,101720.0,,98
20090806,7.0,2.0,131.0,22.8,20.3,15.7,16.6,101880.0,,98
20090807,6.0,2.7,144.0,24.9,19.0,15.1,0.2,101980.0,,98
20090808,3.0,8.3,230.0,25.9,18.6,12.3,0.0,102090.0,,98
20090809,3.0,9.7,247.0,22.2,20.7,15.4,0.0,101910.0,,98
20090810,7.0,2.9,146.0,25.0,19.0,15.7,0.0,101550.0,,98
20090811,4.0,6.6,203.0,23.5,20.4,15.8,0.0,101990.0,,97
20090812,6.0,0.5,90.0,23.5,19.5,15.4,4.0,101930.0,,98
20090813,5.0,5.9,191.0,24.1,19.6,15.6,0.0,101840.0,,98
20090814,5.0,2.7,139.0,23.5,19.2,14.3,0.0,101690.0,,97
20090815,5.0,3.1,145.0,25.4,19.7,15.9,0.0,101390.0,,97
20090816,3.0,8.0,217.0,23.8,20.2,14.9,0.0,101530.0,,97
20090817,3.0,8.0,215.0,24.9,18.3,12.7,0.0,101610.0,,97
20090818,2.0,8.8,224.0,28.9,18.9,12.9,0.0,101870.0,,97
20090819,0.0,12.3,264.0,23.9,21.5,14.1,0.0,101610.0,,97
20090820,3.0,3.9,154.0,21.5,19.4,14.9,0.0,101330.0,,97
20090821,3.0,6.6,192.0,22.6,17.2,12.9,1.8,102030.0,,96
20090822,4.0,8.3,213.0,27.7,17.0,11.4,0.0,102260.0,,96
20090823,2.0,11.7,251.0,25.2,21.7,15.7,0.0,101520.0,,96
20090824,3.0,4.8,163.0,22.5,19.9,14.6,0.0,100640.0,,96
20090825,2.0,5.5,172.0,23.3,17.3,12.1,2.0,100940.0,,96
20090826,7.0,1.0,94.0,23.6,18.8,14.3,0.8,101000.0,,95
20090827,7.0,5.3,167.0,21.7,20.0,16.4,0.0,101190.0,,95
20090828,3.0,6.8,186.0,20.7,17.1,12.4,0.8,101250.0,,95
20090829,2.0,8.1,200.0,20.4,15.0,9.2,0.0,102060.0,,94
20090830,6.0,1.4,100.0,26.2,15.3,10.1,0.0,101870.0,,94
20090831,6.0,5.0,158.0,22.3,21.4,16.5,0.0,101040.0,,94
20090901,3.0,7.3,179.0,20.2,18.5,14.6,1.6,100690.0,,94
20090902,7.0,0.4,72.0,19.7,16.9,13.5,12.4,100620.0,,93
20090903,5.0,6.5,167.0,19.1,16.6,13.5,0.0,99930.0,,93
20090904,4.0,7.4,176.0,20.2,15.0,10.8,0.0,100850.0,,93
20090905,4.0,6.1,159.0,20.3,15.1,9.9,0.0,102140.0,,93
20090906,6.0,3.0,117.0,21.7,16.8,13.3,0.0,102240.0,,93
20090907,7.0,0.3,66.0,28.1,18.0,14.3,0.0,101830.0,,93
20090908,4.0,8.9,186.0,19.2,22.5,16.9,0.0,101820.0,,93
20090909,6.0,2.5,107.0,20.3,16.8,14.3,0.0,102830.0,,93
20090910,2.0,7.5,168.0,21.1,15.0,9.7,0.0,103550.0,,93
20090911,3.0,4.6,133.0,22.2,15.7,10.3,0.0,103580.0,,93
20090912,1.0,10.9,199.0,17.8,16.9,11.5,0.0,103050.0,,92
20090913,5.0,0.5,67.0,20.0,14.3,10.8,0.0,102810.0,,92
20090914,6.0,3.1,110.0,16.7,16.4,12.8,0.2,102570.0,,92
20090915,7.0,0.0,48.0,20.6,15.4,14.0,21.6,102080.0,,91
20090916,5.0,5.0,131.0,17.4,17.2,13.7,0.0,102200.0,,91
20090917,6.0,0.2,56.0,20.6,14.6,11.8,0.0,102200.0,,91
20090918,2.0,7.2,152.0,23.5,15.7,10.7,0.0,101830.0,,91
20090919,6.0,2.4,95.0,20.3,18.3,13.1,0.0,101580.0,,91
20090920,6.0,2.4,94.0,21.2,17.2,14.1,0.0,102230.0,,91
20090921,4.0,4.5,119.0,21.7,15.6,9.9,0.0,102540.0,,90
20090922,6.0,1.7,81.0,18.7,16.7,11.7,0.0,102440.0,,90
20090923,8.0,0.0,43.0,20.2,16.7,14.7,0.0,102570.0,,90
20090924,1.0,9.8,167.0,20.1,15.1,9.9,0.0,102620.0,,89
20090925,2.0,11.0,175.0,20.2,14.3,8.5,0.0,102730.0,,89
20090926,1.0,7.9,146.0,21.9,14.2,8.1,0.0,102730.0,,88
20090927,1.0,9.6,159.0,19.4,15.1,8.3,0.0,102750.0,,88
20090928,4.0,0.7,59.0,21.5,15.2,11.0,0.0,102620.0,,88
20090929,2.0,5.8,122.0,19.0,16.2,10.8,0.0,102260.0,,87
20090930,7.0,0.1,44.0,18.0,15.8,12.5,0.2,101920.0,,87
20091001,3.0,8.6,144.0,18.0,15.3,12.6,0.0,101870.0,,86
20091002,4.0,5.8,117.0,17.5,12.8,7.5,0.0,101920.0,0.0,86
20091003,8.0,0.2,45.0,16.6,14.7,11.8,2.8,100970.0,0.0,86
20091004,7.0,3.6,92.0,17.0,12.8,9.0,0.0,101220.0,0.0,85
20091005,8.0,0.0,36.0,20.0,14.2,11.4,5.0,101010.0,0.0,85
20091006,8.0,0.0,36.0,13.4,15.9,11.8,4.0,100690.0,0.0,84
20091007,8.0,0.0,35.0,15.8,12.8,12.1,11.6,100920.0,0.0,84
20091008,1.0,9.3,137.0,14.9,11.4,7.0,0.0,101750.0,0.0,85
20091009,5.0,0.5,47.0,19.1,11.0,7.1,1.8,101670.0,0.0,85
20091010,6.0,3.8,87.0,15.6,15.2,11.2,0.2,101470.0,0.0,85
20091011,6.0,1.2,57.0,15.9,13.5,11.4,0.6,101580.0,0.0,85
20091012,1.0,7.2,114.0,16.5,12.0,8.0,0.2,102740.0,0.0,85
20091013,2.0,7.9,118.0,14.8,10.5,4.4,0.0,103090.0,0.0,85
20091014,8.0,0.0,31.0,15.0,11.7,8.6,0.0,103130.0,0.0,85
20091015,8.0,1.3,55.0,14.5,12.4,9.7,0.0,103270.0,0.0,85
20091016,6.0,2.8,71.0,12.2,12.9,11.2,0.0,103240.0,0.0,84
20091017,6.0,0.0,30.0,12.2,9.4,6.6,0.2,103040.0,0.0,84
20091018,4.0,3.3,73.0,13.3,7.6,3.0,0.0,102430.0,0.0,84
20091019,7.0,0.5,41.0,15.5,9.1,4.8,0.0,101300.0,0.0,84
20091020,7.0,0.1,32.0,15.0,10.3,5.0,3.0,99790.0,0.0,83
20091021,7.0,0.0,28.0,15.9,12.1,9.1,0.2,99540.0,0.0,83
20091022,5.0,1.3,49.0,16.8,12.6,9.3,0.4,99820.0,0.0,83
20091023,4.0,4.8,81.0,18.5,13.0,9.2,1.4,100770.0,0.0,83
20091024,6.0,1.0,44.0,18.0,15.5,12.4,0.2,100590.0,0.0,83
20091025,2.0,6.9,93.0,16.8,14.6,11.1,0.0,101150.0,0.0,83
20091026,2.0,7.5,96.0,18.4,13.6,10.3,3.0,101780.0,0.0,82
20091027,6.0,2.4,56.0,18.5,15.1,11.7,0.0,101890.0,0.0,82
20091028,4.0,1.0,41.0,18.1,14.9,11.3,0.0,101810.0,0.0,82
20091029,6.0,1.4,45.0,16.5,13.8,9.5,0.2,102210.0,0.0,82
20091030,4.0,0.8,38.0,17.7,13.3,10.1,2.4,102210.0,0.0,81
20091031,5.0,1.5,45.0,17.4,14.4,11.0,2.2,102050.0,0.0,81
20091101,5.0,0.1,26.0,13.0,13.5,9.6,11.6,100380.0,0.0,81
20091102,4.0,6.4,80.0,14.4,9.4,5.7,2.6,100000.0,0.0,81
20091103,5.0,1.3,41.0,12.4,11.2,7.9,3.4,98840.0,0.0,81
20091104,3.0,5.2,70.0,12.8,9.1,5.7,0.8,98590.0,0.0,82
20091105,6.0,1.0,36.0,11.9,10.3,7.8,0.0,99270.0,0.0,82
20091106,7.0,0.1,24.0,11.2,10.2,8.5,5.6,99970.0,0.0,83
20091107,3.0,7.1,78.0,10.2,7.6,3.9,1.2,99480.0,0.0,83
20091108,6.0,0.0,20.0,8.8,8.1,6.0,0.2,100420.0,0.0,83
20091109,3.0,0.6,30.0,8.2,5.8,2.7,0.2,101870.0,0.0,83
20091110,8.0,0.0,19.0,11.3,5.3,2.4,1.0,101260.0,0.0,84
20091111,7.0,0.7,30.0,14.3,7.9,4.4,1.6,100620.0,0.0,84
20091112,5.0,1.6,38.0,16.5,11.0,7.6,13.8,100020.0,0.0,84
20091113,8.0,0.0,19.0,13.4,13.1,9.6,11.4,99810.0,0.0,84
20091114,6.0,1.1,33.0,14.3,11.8,10.1,11.0,99360.0,0.0,85
20091115,5.0,5.6,62.0,14.3,10.9,7.5,4.6,100500.0,0.0,86
20091116,6.0,3.0,46.0,13.8,11.5,8.7,0.2,100080.0,0.0,86
20091117,3.0,4.9,56.0,14.7,11.5,9.1,0.0,100780.0,0.0,87
20091118,7.0,0.0,17.0,14.9,12.2,9.7,0.0,101090.0,0.0,87
20091119,4.0,2.5,41.0,15.0,13.9,12.8,1.6,101190.0,0.0,88
20091120,5.0,0.5,24.0,16.1,13.6,12.2,0.2,101260.0,0.0,88
20091121,7.0,0.5,24.0,12.2,11.4,6.6,9.6,101290.0,0.0,89
20091122,5.0,1.8,34.0,14.0,10.6,8.9,8.4,100130.0,0.0,89
20091123,5.0,1.0,28.0,14.6,10.9,7.7,1.0,99960.0,0.0,89
20091124,7.0,0.0,16.0,12.1,11.6,8.5,7.4,100570.0,0.0,90
20091125,3.0,5.4,54.0,11.1,10.6,9.1,0.8,99910.0,0.0,91
20091126,3.0,4.6,49.0,8.6,9.1,7.1,0.0,100090.0,0.0,91
20091127,4.0,2.0,34.0,10.3,7.1,5.5,4.2,99900.0,0.0,92
20091128,5.0,4.7,48.0,8.2,7.5,4.7,18.8,99290.0,0.0,92
20091129,7.0,0.3,20.0,6.5,6.9,5.5,26.0,98470.0,0.0,94
20091130,5.0,0.4,20.0,9.2,5.9,5.2,0.8,99810.0,0.0,92
20091201,3.0,3.3,38.0,11.4,4.5,-0.3,1.0,101120.0,0.0,95
20091202,7.0,2.6,34.0,8.1,6.4,1.4,13.4,99830.0,0.0,95
20091203,7.0,0.7,21.0,9.9,7.3,6.4,0.4,99770.0,0.0,95
20091204,3.0,4.3,42.0,12.9,5.5,1.0,3.4,100680.0,0.0,95
20091205,6.0,1.9,29.0,11.4,7.6,2.2,10.2,99930.0,0.0,95
20091206,4.0,4.4,41.0,11.3,10.0,8.6,1.0,99680.0,0.0,95
20091207,6.0,0.0,13.0,11.4,9.1,6.9,3.8,100000.0,0.0,95
20091208,5.0,2.2,30.0,12.7,8.0,4.5,1.2,100990.0,0.0,95
20091209,7.0,0.0,13.0,10.8,9.4,6.1,0.4,101760.0,0.0,95
20091210,1.0,6.0,47.0,7.8,8.1,5.4,0.4,102750.0,0.0,94
20091211,7.0,0.5,18.0,9.0,4.1,0.3,0.0,103310.0,0.0,94
20091212,3.0,3.1,34.0,7.5,6.1,3.2,0.2,103180.0,0.0,94
20091213,7.0,1.5,25.0,5.6,5.6,3.6,0.2,102790.0,,94
20091214,7.0,0.1,14.0,2.6,3.7,1.7,1.2,102250.0,0.0,94
20091215,7.0,0.0,12.0,3.8,2.3,2.0,0.0,101920.0,0.0,94
20091216,5.0,0.0,12.0,4.6,-0.2,-4.1,4.2,101270.0,0.0,94
20091217,5.0,2.0,28.0,1.5,2.1,-0.5,0.6,100950.0,0.0,94
20091218,6.0,2.8,32.0,2.2,0.3,-0.9,1.2,101410.0,2.0,94
20091219,2.0,6.1,46.0,2.5,-0.6,-3.4,1.2,101120.0,1.0,94
20091220,2.0,6.4,48.0,2.6,-0.2,-2.9,0.0,99910.0,0.0,95
20091221,5.0,0.0,12.0,2.8,-0.5,-3.5,9.2,99150.0,0.0,95
20091222,4.0,2.7,31.0,5.4,0.9,-1.1,0.2,98690.0,0.0,95
20091223,7.0,0.1,14.0,5.9,0.1,-5.3,11.2,99070.0,0.0,95
20091224,8.0,0.0,12.0,8.0,0.8,-4.3,0.8,98790.0,0.0,95
20091225,5.0,2.0,28.0,9.6,4.9,1.7,2.0,99760.0,0.0,95
20091226,4.0,1.9,27.0,7.4,5.7,1.7,0.2,100030.0,0.0,95
20091227,2.0,2.0,28.0,5.6,5.9,4.4,0.0,99930.0,0.0,95
20091228,2.0,3.7,37.0,5.0,1.7,-2.2,0.6,100430.0,0.0,95
20091229,8.0,0.0,12.0,5.2,1.9,-1.2,12.8,99490.0,0.0,95
20091230,8.0,0.0,12.0,4.4,4.6,4.0,3.6,99230.0,0.0,96
20091231,7.0,0.0,13.0,3.6,3.9,3.3,0.0,99930.0,0.0,96
20100101,2.0,6.4,49.0,5.0,1.6,-0.5,0.0,100560.0,0.0,96
20100102,4.0,5.9,48.0,3.0,1.3,-2.4,0.0,101550.0,0.0,96
20100103,2.0,3.9,39.0,0.9,1.2,-0.6,0.0,102280.0,0.0,96
20100104,0.0,6.3,50.0,2.1,-2.5,-5.8,0.2,101960.0,0.0,96
20100105,7.0,0.1,15.0,1.0,-1.9,-5.9,2.0,100520.0,0.0,96
20100106,7.0,0.0,13.0,0.1,-0.9,-2.8,2.6,100290.0,2.0,96
20100107,3.0,3.0,36.0,0.8,-2.8,-5.7,1.0,101160.0,4.0,96
20100108,4.0,2.1,31.0,1.7,-2.4,-5.6,0.2,102200.0,3.0,96
20100109,2.0,2.2,32.0,2.3,-0.9,-3.5,0.0,102340.0,3.0,96
20100110,8.0,0.0,14.0,1.7,-0.3,-2.8,1.4,101830.0,3.0,96
20100111,8.0,0.0,14.0,1.8,0.9,0.1,1.4,101900.0,2.0,96
20100112,8.0,0.0,14.0,2.4,1.1,0.4,0.0,100940.0,2.0,96
20100113,8.0,0.0,14.0,3.8,1.1,-0.2,8.2,100060.0,3.0,96
20100114,8.0,0.0,14.0,6.8,1.8,-0.2,0.4,100490.0,1.0,96
20100115,8.0,0.0,15.0,8.0,3.6,0.4,1.6,101720.0,0.0,96
20100116,8.0,0.0,15.0,9.3,4.4,0.8,9.4,100640.0,0.0,95
20100117,1.0,6.2,56.0,7.8,5.7,2.0,0.2,101640.0,0.0,95
20100118,6.0,0.0,15.0,8.0,4.4,0.9,0.0,102490.0,0.0,95
20100119,8.0,0.1,18.0,3.4,6.1,4.2,1.4,102120.0,0.0,95
20100120,8.0,0.0,16.0,7.8,3.0,2.6,3.4,101210.0,0.0,95
20100121,7.0,2.2,37.0,8.6,5.1,2.3,1.0,101920.0,0.0,94
20100122,8.0,0.0,16.0,6.5,5.7,2.8,5.2,101700.0,0.0,94
20100123,7.0,0.0,17.0,6.2,6.2,5.9,0.0,102030.0,0.0,94
20100124,7.0,0.0,17.0,4.9,4.7,3.1,1.4,102410.0,0.0,93
20100125,7.0,0.1,19.0,3.0,4.0,3.0,1.6,103100.0,0.0,93
20100126,4.0,3.0,45.0,6.9,2.2,1.4,0.0,104030.0,0.0,93
20100127,6.0,0.1,20.0,7.5,1.9,-3.1,0.4,103030.0,0.0,93
20100128,7.0,0.3,23.0,5.7,4.0,0.4,8.6,101280.0,0.0,92
20100129,5.0,1.8,38.0,3.9,5.1,4.4,0.2,99380.0,0.0,92
20100130,2.0,7.2,72.0,3.9,1.1,-1.8,0.0,100050.0,0.0,92
20100131,2.0,0.4,26.0,6.5,0.3,-3.3,0.0,100590.0,0.0,92
20100201,2.0,4.9,61.0,8.7,2.3,-1.9,0.4,101340.0,0.0,91
20100202,7.0,0.0,20.0,9.1,4.6,0.5,1.2,100690.0,0.0,91
20100203,8.0,0.0,20.0,8.5,6.2,3.2,2.0,100820.0,0.0,91
20100204,8.0,0.0,20.0,12.1,6.0,3.5,3.0,100520.0,0.0,91
20100205,4.0,3.5,56.0,7.2,9.1,6.1,0.4,100020.0,0.0,91
20100206,7.0,2.1,46.0,5.6,5.7,4.2,0.0,101330.0,0.0,90
20100207,8.0,0.1,24.0,2.8,4.6,3.5,0.4,102260.0,0.0,90
20100208,8.0,0.0,22.0,6.1,2.4,1.9,0.4,101280.0,0.0,90
20100209,5.0,3.2,57.0,3.6,3.0,-0.1,0.2,101180.0,0.0,90
20100210,4.0,3.9,63.0,3.7,2.3,0.9,0.0,101650.0,0.0,89
20100211,5.0,6.3,81.0,5.0,1.5,-0.7,0.6,102140.0,0.0,89
20100212,8.0,0.0,24.0,4.2,2.4,-0.3,0.2,102300.0,0.0,89
20100213,7.0,0.5,34.0,5.1,2.6,0.9,0.0,102240.0,0.0,89
20100214,7.0,0.0,24.0,4.8,3.0,0.9,0.2,101650.0,0.0,89
20100215,7.0,0.0,25.0,5.6,1.8,-1.3,8.2,100630.0,0.0,90
20100216,8.0,0.0,25.0,8.9,3.0,0.4,17.0,99360.0,0.0,90
20100217,4.0,6.2,87.0,6.1,5.7,2.4,0.2,99090.0,0.0,90
20100218,7.0,0.0,26.0,6.4,2.7,-0.8,9.0,98990.0,0.0,91
20100219,5.0,2.7,62.0,7.0,4.0,1.5,0.2,99370.0,0.0,91
20100220,1.0,6.5,93.0,8.1,2.2,-2.6,1.0,99750.0,0.0,91
20100221,7.0,0.3,35.0,3.2,2.7,-2.8,14.8,99310.0,0.0,92
20100222,8.0,0.0,28.0,7.3,2.9,2.5,0.6,98640.0,0.0,92
20100223,8.0,0.1,32.0,11.6,4.8,2.2,3.4,99220.0,0.0,91
20100224,7.0,0.4,39.0,9.8,7.0,2.3,4.8,99000.0,0.0,91
20100225,7.0,0.0,30.0,9.1,8.3,6.7,6.8,98650.0,0.0,91
20100226,5.0,4.7,87.0,11.1,7.3,5.4,1.0,98900.0,0.0,90
20100227,7.0,1.1,51.0,7.0,7.6,4.0,20.2,99310.0,0.0,91
20100228,8.0,0.2,37.0,10.5,6.3,5.5,4.2,98930.0,0.0,91
20100301,0.0,9.5,141.0,10.5,5.4,0.3,0.0,101070.0,0.0,91
20100302,2.0,9.5,143.0,6.9,4.8,-1.0,0.0,102230.0,0.0,91
20100303,7.0,0.6,51.0,7.9,4.7,2.4,0.0,102110.0,0.0,90
20100304,4.0,5.0,106.0,9.5,5.0,2.1,0.0,102440.0,0.0,91
20100305,1.0,8.1,136.0,7.8,2.7,-4.2,0.0,102950.0,0.0,91
20100306,3.0,5.4,113.0,5.5,4.2,0.5,0.0,102770.0,0.0,91
20100307,0.0,10.2,158.0,7.1,1.3,-3.0,0.0,103300.0,0.0,91
20100308,3.0,7.0,131.0,8.0,2.4,-2.4,0.0,102980.0,0.0,91
20100309,7.0,0.5,53.0,5.8,5.0,2.0,0.0,102940.0,0.0,91
20100310,7.0,0.0,40.0,6.6,4.1,2.4,0.0,102900.0,0.0,91
20100311,6.0,1.6,74.0,8.9,4.1,1.6,0.0,102470.0,0.0,91
20100312,7.0,1.0,65.0,9.1,5.2,1.5,2.4,102220.0,0.0,91
20100313,7.0,1.6,76.0,12.5,6.5,3.9,0.0,102980.0,0.0,91
20100314,3.0,5.6,127.0,13.2,8.7,4.9,0.0,102840.0,0.0,91
20100315,2.0,7.1,144.0,13.1,7.9,2.5,0.0,102730.0,0.0,91
20100316,3.0,8.7,162.0,15.1,7.5,1.9,0.0,102580.0,0.0,91
20100317,4.0,1.3,75.0,17.3,9.4,3.7,0.0,102200.0,0.0,92
20100318,6.0,2.9,100.0,12.7,11.4,5.4,1.2,101540.0,0.0,92
20100319,7.0,1.4,78.0,13.4,10.7,8.7,5.6,101100.0,0.0,92
20100320,8.0,0.0,46.0,13.1,11.6,9.7,3.4,100390.0,0.0,92
20100321,5.0,2.8,102.0,12.3,9.8,6.5,0.0,101610.0,0.0,92
20100322,5.0,2.3,96.0,11.7,9.2,6.1,1.0,101790.0,0.0,92
20100323,4.0,2.5,100.0,17.5,6.8,1.8,1.2,101610.0,0.0,92
20100324,7.0,4.4,127.0,14.7,12.6,7.6,5.0,100530.0,0.0,92
20100325,7.0,0.1,55.0,13.7,12.7,10.6,4.4,99930.0,0.0,92
20100326,6.0,3.7,120.0,14.1,10.5,7.2,0.8,100090.0,0.0,92
20100327,7.0,0.7,72.0,13.3,10.4,6.6,0.0,100480.0,0.0,93
20100328,6.0,2.0,97.0,12.6,9.1,4.9,4.0,100780.0,0.0,93
20100329,8.0,0.0,52.0,12.3,10.1,7.5,5.0,99910.0,0.0,93
20100330,6.0,0.9,79.0,7.4,10.4,8.5,4.8,98750.0,0.0,93
20100331,6.0,0.0,53.0,10.3,5.7,4.0,1.0,99060.0,0.0,93
20100401,4.0,5.5,152.0,11.3,6.1,1.9,3.2,100760.0,0.0,93
20100402,6.0,2.7,114.0,11.8,7.7,4.0,9.8,100290.0,0.0,93
20100403,7.0,1.9,101.0,12.2,8.0,4.1,1.2,100030.0,0.0,93
20100404,5.0,4.1,137.0,14.0,9.0,5.7,0.0,101140.0,0.0,93
20100405,6.0,1.5,96.0,16.1,8.9,3.8,0.0,102170.0,0.0,93
20100406,3.0,8.2,192.0,11.0,10.9,5.7,0.0,101550.0,0.0,93
20100407,7.0,0.0,58.0,17.3,9.3,7.5,0.6,101790.0,0.0,93
20100408,1.0,11.7,235.0,18.4,10.4,3.4,0.0,103010.0,0.0,93
20100409,4.0,8.6,202.0,17.8,11.7,4.9,0.0,103330.0,0.0,93
20100410,2.0,9.3,212.0,14.9,12.7,7.5,0.0,103310.0,0.0,93
20100411,5.0,6.9,184.0,14.0,10.5,6.1,0.0,102920.0,0.0,92
20100412,5.0,4.2,148.0,15.7,10.1,6.2,0.0,102690.0,0.0,92
20100413,1.0,12.1,249.0,12.6,10.1,4.4,0.0,102410.0,0.0,92
20100414,6.0,2.5,122.0,14.4,9.7,6.7,0.0,102140.0,0.0,92
20100415,2.0,6.7,186.0,14.3,9.5,4.5,0.0,102360.0,0.0,92
20100416,3.0,7.6,200.0,17.4,9.6,4.9,0.0,102740.0,0.0,92
20100417,0.0,12.7,262.0,19.4,10.1,2.8,0.0,102200.0,0.0,92
20100418,1.0,12.1,257.0,17.2,11.4,3.4,0.0,101530.0,0.0,92
20100419,5.0,4.7,163.0,15.1,11.9,6.5,0.0,101650.0,0.0,92
20100420,3.0,10.3,239.0,13.1,10.1,5.1,0.0,101870.0,0.0,92
20100421,1.0,11.9,259.0,14.5,7.9,2.7,0.0,102090.0,0.0,92
20100422,2.0,12.2,265.0,17.8,9.0,3.5,0.0,101890.0,0.0,92
20100423,1.0,12.7,272.0,20.6,11.0,4.1,0.0,101670.0,0.0,92
20100424,1.0,10.7,250.0,18.9,12.5,4.3,1.0,101820.0,0.0,92
20100425,7.0,1.7,117.0,18.8,14.9,10.8,0.4,101990.0,0.0,92
20100426,4.0,3.1,144.0,21.0,13.6,8.3,0.0,102520.0,0.0,92
20100427,1.0,9.2,235.0,21.4,14.2,7.3,0.0,102710.0,,92
20100428,3.0,2.3,131.0,18.3,14.9,8.3,0.0,102030.0,,92
20100429,7.0,0.1,76.0,15.7,14.5,10.7,4.0,101050.0,,92
20100430,6.0,4.5,171.0,17.4,11.6,7.5,3.0,100930.0,,92
20100501,7.0,2.4,136.0,9.4,13.7,9.9,5.8,100900.0,,92
20100502,8.0,0.0,71.0,11.5,8.9,8.3,4.0,101180.0,,92
20100503,5.0,5.6,191.0,12.1,8.2,4.9,0.6,102230.0,,92
20100504,3.0,5.1,185.0,15.5,7.4,2.6,0.0,102690.0,,92
20100505,5.0,2.3,137.0,15.3,9.3,3.0,0.0,102060.0,,92
20100506,7.0,3.5,160.0,13.5,11.4,7.5,0.0,101260.0,,92
20100507,8.0,0.8,104.0,9.9,10.1,6.6,0.4,101190.0,,92
20100508,8.0,0.0,74.0,12.3,8.5,7.0,0.6,101240.0,,92
20100509,8.0,0.1,82.0,13.9,9.4,6.5,0.4,101260.0,,92
20100510,5.0,5.8,200.0,10.5,9.4,4.8,0.0,101250.0,,92
20100511,5.0,4.1,174.0,12.1,7.1,3.6,0.0,101300.0,,93
20100512,4.0,5.5,197.0,14.5,7.2,2.2,0.0,101520.0,,93
20100513,4.0,6.5,213.0,15.0,8.3,2.0,0.0,101460.0,,93
20100514,6.0,4.6,184.0,17.9,9.6,4.1,0.0,101220.0,,94
20100515,4.0,8.4,243.0,16.4,12.0,6.1,0.0,101530.0,,94
20100516,6.0,2.6,149.0,18.3,10.6,4.8,3.8,101670.0,,94
20100517,3.0,7.7,234.0,19.3,12.3,6.2,0.0,102380.0,,95
20100518,3.0,6.0,209.0,21.7,12.8,6.3,0.0,102850.0,,95
20100519,4.0,6.3,215.0,22.7,14.5,7.2,0.0,102960.0,,95
20100520,4.0,2.8,155.0,25.2,16.6,10.4,0.0,103180.0,,96
20100521,2.0,9.6,264.0,25.0,19.6,13.9,0.0,103090.0,,96
20100522,0.0,14.1,323.0,28.1,18.5,11.9,0.0,102920.0,,96
20100523,0.0,13.6,317.0,28.8,19.9,11.6,0.0,102370.0,,96
20100524,0.0,14.1,324.0,20.7,21.7,14.5,0.0,101440.0,,96
20100525,2.0,10.6,280.0,17.4,16.4,12.0,0.0,101210.0,,96
20100526,7.0,3.2,166.0,18.7,13.5,9.5,2.6,100980.0,,97
20100527,5.0,5.9,213.0,19.7,14.1,9.5,0.2,101000.0,,97
20100528,3.0,9.9,272.0,16.5,13.7,7.6,0.0,101430.0,,97
20100529,8.0,0.1,89.0,20.3,13.5,10.5,2.2,101050.0,,97
20100530,4.0,8.6,255.0,16.5,16.4,12.5,0.0,101120.0,,97
20100531,7.0,0.6,108.0,15.4,13.4,10.2,0.0,101970.0,,97
20100601,8.0,0.0,79.0,22.6,13.6,11.7,1.8,101700.0,,97
20100602,2.0,12.7,311.0,23.4,16.5,10.3,0.0,102180.0,,97
20100603,0.0,14.9,339.0,27.9,16.9,10.4,0.0,102270.0,,97
20100604,1.0,12.0,303.0,28.0,19.4,10.9,0.0,102020.0,,97
20100605,2.0,7.7,245.0,24.3,20.5,13.0,0.6,101750.0,,97
20100606,5.0,1.7,139.0,21.0,19.6,14.8,0.2,101160.0,,97
20100607,6.0,2.9,165.0,20.4,16.5,11.9,6.0,101100.0,,97
20100608,6.0,2.7,161.0,22.4,16.0,11.6,1.4,100210.0,,97
20100609,7.0,3.2,171.0,19.9,17.3,12.2,0.0,100430.0,,97
20100610,7.0,0.1,89.0,20.5,17.1,14.2,0.2,100710.0,,97
20100611,5.0,3.7,181.0,20.2,16.6,12.6,0.0,100920.0,,97
20100612,5.0,4.4,194.0,22.2,14.9,9.6,0.0,101560.0,,97
20100613,7.0,3.2,172.0,20.9,16.5,10.7,0.0,101510.0,,97
20100614,6.0,3.7,181.0,18.9,16.7,12.4,0.8,101720.0,,97
20100615,2.0,9.2,269.0,20.8,13.9,8.8,0.0,102720.0,,97
